item,itemLabel,dplace,dplaceLabel,dgeo,dmanner,dmannerLabel,dcause,dcauseLabel,burial,burialLabel,burialgeo
http://www.wikidata.org/entity/Q4483761,"Филатов, Валентин Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1514332,Кунцевское кладбище,Point(37.416666666 55.707777777)
http://www.wikidata.org/entity/Q15088959,"Рубцов, Иван Фёдорович",http://www.wikidata.org/entity/Q175742,Одинцово,Point(37.273333333 55.673333333),,,,,http://www.wikidata.org/entity/Q1514332,Кунцевское кладбище,Point(37.416666666 55.707777777)
http://www.wikidata.org/entity/Q185375,Михаил Михайлович Бахтин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q209684,Джон Филд,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,http://www.wikidata.org/entity/Q12192,пневмония,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q104029427,Николай Дмитриевич Бенардаки,http://www.wikidata.org/entity/Q194420,XVI округ Парижа,Point(2.276488888 48.863611111),,,,,http://www.wikidata.org/entity/Q1493222,собор Александра Невского,Point(2.301991666 48.877558333)
http://www.wikidata.org/entity/Q29358724,"Власов, Сергей Михайлович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1514332,Кунцевское кладбище,Point(37.416666666 55.707777777)
http://www.wikidata.org/entity/Q4446576,"Суров, Анатолий Алексеевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1514332,Кунцевское кладбище,Point(37.416666666 55.707777777)
http://www.wikidata.org/entity/Q4428152,"Солодарь, Цезарь Самойлович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1514332,Кунцевское кладбище,Point(37.416666666 55.707777777)
http://www.wikidata.org/entity/Q4523794,Афанасий Петрович Шилин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1514332,Кунцевское кладбище,Point(37.416666666 55.707777777)
http://www.wikidata.org/entity/Q1359054,"Загладин, Вадим Валентинович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q1185026,Владимир Наумович Билль-Белоцерковский,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q735044,Александр Генрих Нейс,http://www.wikidata.org/entity/Q1770,Таллин,Point(24.745 59.437222222),,,,,http://www.wikidata.org/entity/Q1533091,Кладбище Копли,Point(24.685036111 59.453516666)
http://www.wikidata.org/entity/Q1987131,"Петровых, Мария Сергеевна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q256354,"Инбер, Вера Михайловна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q1976514,Анатолий Германович Крупнов,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q2425322,Степан Гаврилович Скиталец,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q2419271,Максим Танк,http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q1637855,Мядельский район,Point(26.93861111 54.87555556)
http://www.wikidata.org/entity/Q1970429,Владимир Шилейко,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12204,туберкулёз,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q700323,Михаил Михайлович Пришвин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q189588,рак желудка,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q458215,Лидия Николаевна Сейфуллина,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q1903991,Анна Анатольевна Наль,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q1263957,"Казанцев, Александр Петрович",http://www.wikidata.org/entity/Q593888,Переделкино,Point(37.3325 55.655555555),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4061162,Зинаида Николаевна Александрова,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4057031,Анатолий Абрамович Аграновский,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4135003,"Гелескул, Анатолий Михайлович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4109404,Юрий Алексеевич Веселовский,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4096270,"Бременер, Макс Соломонович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q3917325,"Ильяшевич, Фёдор",http://www.wikidata.org/entity/Q2552481,Q2552481,Point(10.4087 52.1462),,,http://www.wikidata.org/entity/Q9687,дорожно-транспортное происшествие,http://www.wikidata.org/entity/Q1571491,Q1571491,Point(10.3765 52.1545)
http://www.wikidata.org/entity/Q4077976,"Барашко, Илларион Матвеевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4099212,Анна Петровна Бунина,http://www.wikidata.org/entity/Q4158018,Денисовка,Point(39.6 53.466666666),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q128581,рак молочной железы,http://www.wikidata.org/entity/Q1651493,Чаплыгинский район,Point(39.96666667 53.25)
http://www.wikidata.org/entity/Q4124442,"Волынский, Леонид Наумович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q3955946,"Толстой, Сергей Львович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q2718475,Владимир Григорьевич Чертков,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q3229778,Леонид Петрович Гроссман,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q3154265,"Андроников, Ираклий Луарсабович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4084644,"Березовский, Феоктист Алексеевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q2861548,Аркадий Михайлович Арканов,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12078,злокачественная опухоль,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4110536,"Вигдорова, Фрида Абрамовна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,http://www.wikidata.org/entity/Q212961,рак поджелудочной железы,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4112410,Евгений Владимирович Витковский,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4102298,"Вадецкий, Борис Александрович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q3456313,"Вольпин, Михаил Давыдович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,http://www.wikidata.org/entity/Q9687,дорожно-транспортное происшествие,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4137228,"Герман, Павел Давидович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4195901,Александр Александрович Иванов,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4137820,"Гехт, Семён Григорьевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4176539,"Ермилов, Владимир Владимирович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4135732,"Георгадзе, Марина Александровна",http://www.wikidata.org/entity/Q60,Нью-Йорк,Point(-73.94 40.67),,,http://www.wikidata.org/entity/Q180614,меланома,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4135416,Екатерина Юрьевна Гениева,http://www.wikidata.org/entity/Q801,Израиль,Point(35.0 31.0),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12078,злокачественная опухоль,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4196122,"Иванов, Дмитрий Дмитриевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4154823,Даниил Семёнович Данин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4139307,"Гладков, Теодор Кириллович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4192492,Натан Злотников,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4152085,"Гумилевский, Лев Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4302984,"Морозов, Михаил Михайлович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4405453,"Саконская, Нина Павловна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4410086,"Свенцицкий, Валентин Павлович",http://www.wikidata.org/entity/Q144345,Канск,Point(95.7 56.2),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4282027,"Марков, Владимир Фёдорович",http://www.wikidata.org/entity/Q909975,Брентвуд,Point(-118.472778 34.051667),,,,,http://www.wikidata.org/entity/Q1624932,Hollywood Forever,Point(-118.319444 34.088889)
http://www.wikidata.org/entity/Q4235683,Яков Аронович Костюковский,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4234565,Татьяна Коршилова,http://www.wikidata.org/entity/Q4341828,Павловское,Point(40.4725 56.3225),,,http://www.wikidata.org/entity/Q9687,дорожно-транспортное происшествие,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4312700,"Наль, Анатолий Миронович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4282027,"Марков, Владимир Фёдорович",http://www.wikidata.org/entity/Q909993,Брентвуд,Point(-118.472778 34.051667),,,,,http://www.wikidata.org/entity/Q1624932,Hollywood Forever,Point(-118.319444 34.088889)
http://www.wikidata.org/entity/Q4226462,Михаил Эммануилович Козаков,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4226381,"Кожинов, Вадим Валерианович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4282027,"Марков, Владимир Фёдорович",http://www.wikidata.org/entity/Q909975,Брентвуд,Point(0.305 51.620277777),,,,,http://www.wikidata.org/entity/Q1624932,Hollywood Forever,Point(-118.319444 34.088889)
http://www.wikidata.org/entity/Q4303044,"Морозова, Маргарита Кирилловна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4360904,"Петрова, Зоя Алексеевна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4252814,"Лазарев, Лазарь Ильич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4234544,Фёдор Евгеньевич Корш,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4198842,"Изряднова, Анна Романовна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4369659,"Полевой-Мансфельд, Евгений Августович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4282027,"Марков, Владимир Фёдорович",http://www.wikidata.org/entity/Q909993,Брентвуд,Point(0.305 51.620277777),,,,,http://www.wikidata.org/entity/Q1624932,Hollywood Forever,Point(-118.319444 34.088889)
http://www.wikidata.org/entity/Q4316497,"Нейштадт, Владимир Ильич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4256424,Вильгельм Вениаминович Левик,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4295569,"Мирер, Александр Исакович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4379375,"Пришелец, Антон",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4218868,Дмитрий Борисович Кедрин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4281005,"Мар, Анна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q10737,самоубийство,http://www.wikidata.org/entity/Q18621601,отравление,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4387336,"Радимов, Павел Александрович",http://www.wikidata.org/entity/Q197620,Хотьково,Point(37.983333333 56.25),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4292558,"Мещерская, Екатерина Александровна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4892765,Адам Шиманский,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q12167087,Моисей Израилевич Хащеватский,http://www.wikidata.org/entity/Q1587133,Витебский район,Point(30.1667 55.1833),,,,,http://www.wikidata.org/entity/Q1587133,Витебский район,Point(30.1667 55.1833)
http://www.wikidata.org/entity/Q4533237,"Эфрос, Николай Ефимович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q9298903,"Милявский, Олег Анатольевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4424759,"Смирнов, Сергей Васильевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4526879,"Штильмарк, Роберт Александрович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4519851,"Шамбинаго, Сергей Константинович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4523845,"Шилов, Лев Алексеевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4503508,"Цветов, Владимир Яковлевич",http://www.wikidata.org/entity/Q7473516,Токио,Point(139.774444 35.683889),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4445638,"Сузюмов, Евгений Матвеевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4532518,"Эрлих, Арон Исаевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q15079375,"Пересветов, Роман Тимофеевич",http://www.wikidata.org/entity/Q15180,СССР,Point(90.0 65.0),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4527173,Павел Николаевич Шубин,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4460143,"Томан, Николай Владимирович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q8353137,"Арконада, Сезар Муньос",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4457981,Виктор Яковлевич Типот,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4531648,Эмиль Кроткий,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4501187,"Храмов, Евгений Львович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q13032802,Станислав Петрович Шушкевич,http://www.wikidata.org/entity/Q2280,Минск,Point(27.561837 53.902246),,,,,http://www.wikidata.org/entity/Q1636191,Минский район,Point(27.56666667 53.9)
http://www.wikidata.org/entity/Q4459970,"Толстой, Сергей Сергеевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q15699678,"Костюрин, Диомид Леонидович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q10737,самоубийство,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q4524920,"Шкапская, Мария Михайловна",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q461932,"Шварц, Елена Андреевна",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q2642396,"Джамбакуриан-Орбелиани, Григорий Дмитриевич",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1734896,Кашвети,Point(44.799324 41.697954)
http://www.wikidata.org/entity/Q507651,Николай Иванович Греч,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q514289,"Гнесин, Ури Нисан",http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q29049031,"Бородин, Василий Андреевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q26262774,Рада Никитична Аджубей,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q713443,"Ан-ский, Семён Акимович",http://www.wikidata.org/entity/Q270,Варшава,Point(21.266666666 52.116666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q2028985,"Невахович, Лев Николаевич",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q557124,Сергей Николаевич Глинка,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
